	poa_global	module_temp	ambient_temp	Date	Month
802	714.8852435616158	58.237703493613445	20.0	2020-03-15	3
803	887.0270581658333	70.73695599696859	22.2	2020-03-15	3
804	885.6820676034577	74.80463470316619	25.0	2020-03-15	3
805	812.6522613272084	69.56705501603491	26.1	2020-03-15	3
806	737.993290153456	63.24019100836	27.2	2020-03-15	3
807	789.2005448105965	66.84091732048314	28.3	2020-03-15	3
808	507.6844458517023	54.24710609739441	28.3	2020-03-15	3
809	408.338670714147	48.7002448934893	28.3	2020-03-15	3
810	170.71934308351018	36.63714590043504	28.3	2020-03-15	3
811	0.9171835801843657	27.246876085844836	27.2	2020-03-15	3
812	221.85633452119018	30.55685893203495	17.2	2020-03-16	3
813	509.18317561278434	47.222529348811136	20.6	2020-03-16	3
814	735.9862728043186	58.14217753102207	22.2	2020-03-16	3
815	908.4751699181339	71.89242024016633	23.3	2020-03-16	3
816	1023.5763732614446	77.9174635436605	24.4	2020-03-16	3
817	1027.6024725260177	78.12796725031447	24.4	2020-03-16	3
818	962.5273791486973	80.22588361420907	26.1	2020-03-16	3
819	836.3246885794842	70.42705076134419	26.7	2020-03-16	3
820	643.1964073616879	62.394862923432996	27.2	2020-03-16	3
821	405.2230332113051	47.4104336596379	26.7	2020-03-16	3
822	179.47874285284828	35.46491461461926	26.7	2020-03-16	3
823	1.8343671603687315	25.69375217168967	25.6	2020-03-16	3
824	201.9588319978209	27.02185894992737	16.7	2020-03-17	3
825	456.7055063382518	42.72821402811276	18.3	2020-03-17	3
826	705.114493555786	60.250763022083845	20.6	2020-03-17	3
827	894.5395649328784	76.65574770140793	22.8	2020-03-17	3
828	1002.5207705346164	74.48506589382697	24.4	2020-03-17	3
829	1056.5178309545772	78.99728212586426	25.0	2020-03-17	3
830	993.9130476824535	76.89763130528215	26.1	2020-03-17	3
831	803.4580101079496	67.76371665198113	26.7	2020-03-17	3
832	591.8950910198469	54.69431918010644	27.2	2020-03-17	3
833	409.3782914456782	46.65374597291252	27.2	2020-03-17	3
834	173.09386330870694	35.42545825374927	27.2	2020-03-17	3
835	1.8343671603687315	26.791643388148003	26.7	2020-03-17	3
836	216.6355708962392	28.64254289771271	15.6	2020-03-18	3
837	498.2746559229829	48.89862186912612	18.9	2020-03-18	3
838	710.3263459354021	61.043841558263296	21.1	2020-03-18	3
839	923.3484230744708	71.07706740878693	22.8	2020-03-18	3
840	1005.3938490285335	80.43639744470404	23.9	2020-03-18	3
841	1026.657613306572	76.23722614749249	26.1	2020-03-18	3
842	978.8907663821146	73.7171033793183	27.2	2020-03-18	3
843	843.0025624016174	69.91567493413056	27.8	2020-03-18	3
844	649.0618605063595	59.99718985388958	28.3	2020-03-18	3
845	388.57376150463097	47.276151642993696	28.3	2020-03-18	3
846	188.15130408938836	36.74099113390058	27.8	2020-03-18	3
847	2.751550740553097	26.84386421989878	26.7	2020-03-18	3
848	230.54111227924193	28.153790898285884	16.1	2020-03-19	3
849	522.5576999484999	47.993671246876076	19.4	2020-03-19	3
850	738.7981061228465	59.72789503881584	21.1	2020-03-19	3
851	927.4540719967326	72.94906911497942	22.2	2020-03-19	3
852	1017.9013550848301	77.12074647758672	23.9	2020-03-19	3
853	1038.951530381154	79.32135022190639	25.0	2020-03-19	3
854	940.3900023273496	77.55690623838726	26.1	2020-03-19	3
855	801.7053137013181	71.7823627902089	26.7	2020-03-19	3
856	627.0281523556482	62.45972718537219	27.2	2020-03-19	3
857	416.5698276771192	49.9941540334039	27.2	2020-03-19	3
858	174.3106784502377	36.73805146286665	27.2	2020-03-19	3
859	2.751550740553097	25.165657091402064	25.0	2020-03-19	3
860	188.12799128782476	29.12624428426483	17.8	2020-03-20	3
861	123.89356015072836	25.854436729764515	20.6	2020-03-20	3
862	362.4566273922805	34.6216721008084	20.0	2020-03-20	3
863	273.2793852467665	30.729326859609575	19.4	2020-03-20	3
864	448.82972598047985	37.09874240292411	19.4	2020-03-20	3
865	419.6338981672742	35.22823029759445	18.3	2020-03-20	3
866	315.7834045603467	31.192656709140643	17.8	2020-03-20	3
867	238.97873211449195	27.56852278217456	17.2	2020-03-20	3
868	524.2748097140676	37.554197350940825	17.8	2020-03-20	3
869	380.8533364240797	33.22400805896149	16.7	2020-03-20	3
870	190.25148016048723	24.354403180285438	16.1	2020-03-20	3
871	3.668734320737463	15.159174647257263	15.0	2020-03-20	3
872	131.52355036968734	16.295974944768297	8.9	2020-03-21	3
873	244.05011159262756	23.653725599607863	10.6	2020-03-21	3
874	294.80654996730016	27.11389504726037	11.7	2020-03-21	3
875	446.41155287331037	37.303098652871014	12.2	2020-03-21	3
876	704.5613705291096	52.45267313857066	13.9	2020-03-21	3
877	883.9913708397622	58.56344015942276	14.4	2020-03-21	3
878	708.3897328857012	53.16215610025907	14.4	2020-03-21	3
879	766.3746270275362	55.39176198869432	14.4	2020-03-21	3
880	601.6019347054429	46.454623660183415	15.0	2020-03-21	3
881	416.486023993824	38.42029385343008	15.0	2020-03-21	3
882	175.69620551812477	25.57778871657716	15.0	2020-03-21	3
883	2.751550740553097	15.15472818578261	15.0	2020-03-21	3
884	8.264016539796286	10.464711141842555	10.0	2020-03-22	3
885	222.56741176855763	23.6046613078027	11.7	2020-03-22	3
886	487.217853182841	40.197762793473	12.8	2020-03-22	3
887	715.3617538461361	54.62699807768356	14.4	2020-03-22	3
888	920.575619793069	68.46680677807551	16.7	2020-03-22	3
889	983.7387466411567	69.8181101764501	17.2	2020-03-22	3
890	633.8038558557056	51.70083112161842	17.8	2020-03-22	3
891	895.9365055422059	66.22175353536205	18.3	2020-03-22	3
892	850.7168101728819	61.40107204439596	18.9	2020-03-22	3
893	647.8492524889792	54.849460499826016	19.4	2020-03-22	3
894	404.1292525101412	38.172344672409324	19.4	2020-03-22	3
895	172.3915738859174	27.71071400643484	18.9	2020-03-22	3
896	3.668734320737463	19.09181895986504	18.9	2020-03-22	3
897	10.367856688953927	12.26731550549899	11.7	2020-03-23	3
898	246.1452985159337	25.88017303495124	13.3	2020-03-23	3
899	456.06056796084886	38.793717634923944	14.4	2020-03-23	3
900	652.2415498025618	55.96819754381441	16.7	2020-03-23	3
901	871.4787777768848	65.98617450826475	18.3	2020-03-23	3
902	936.3468781479429	70.08321911278298	20.0	2020-03-23	3
903	968.0142238351691	78.87928898164822	20.6	2020-03-23	3
904	924.478802357241	70.54842077667007	21.1	2020-03-23	3
905	780.0361898795234	62.066657219834184	22.2	2020-03-23	3
906	650.4596223405576	58.392296510808436	22.8	2020-03-23	3
907	402.0385890341837	42.885498291372336	22.8	2020-03-23	3
908	145.4675750744879	30.15979471581818	22.2	2020-03-23	3
909	5.503101481106194	21.401122487726152	21.1	2020-03-23	3
910	12.420248628758852	11.798428892832446	11.1	2020-03-24	3
911	217.76644183770242	24.685870088958307	13.3	2020-03-24	3
912	245.31463136570176	30.494798437740155	16.7	2020-03-24	3
913	457.60381293854044	45.13247396082994	19.4	2020-03-24	3
914	907.5249408746887	71.35857322601679	21.7	2020-03-24	3
915	973.1034259957307	76.54694183029538	23.3	2020-03-24	3
916	328.3204345167468	43.06652926232201	23.3	2020-03-24	3
917	914.369289540694	80.04959612056315	25.0	2020-03-24	3
918	859.3936042894536	74.42635331963956	26.1	2020-03-24	3
919	656.1200613665083	65.60170330301531	26.1	2020-03-24	3
920	354.63251062938656	45.505025365410035	26.1	2020-03-24	3
921	184.87703266394402	35.48868244442044	25.6	2020-03-24	3
922	5.503101481106194	24.687728439797564	24.4	2020-03-24	3
923	13.80636912354789	14.021862945981724	13.3	2020-03-25	3
924	252.40192633462203	28.79677871024148	15.6	2020-03-25	3
925	437.44825673105055	41.171885033108424	18.3	2020-03-25	3
926	414.66154433124575	42.77937119998117	20.6	2020-03-25	3
927	846.3549356491309	69.79314876193177	22.2	2020-03-25	3
928	969.4561989908339	76.94737035722929	23.9	2020-03-25	3
929	1034.2847652973005	83.7610227856	25.6	2020-03-25	3
930	946.7236239060447	75.59923459729234	26.1	2020-03-25	3
931	845.1823700103611	72.94726960125853	26.7	2020-03-25	3
932	615.9876840242649	57.281999507631774	27.2	2020-03-25	3
933	407.6719788797962	48.5150389530325	27.2	2020-03-25	3
934	180.66611014889958	36.585812341026944	26.7	2020-03-25	3
935	4.585917900921829	25.24529107366641	25.0	2020-03-25	3
936	16.94468783698437	14.852852065937995	13.9	2020-03-26	3
937	262.4497982092629	29.32212946157727	15.6	2020-03-26	3
938	543.155172756084	46.6987476810386	18.3	2020-03-26	3
939	773.1734758071374	60.61591263506844	21.1	2020-03-26	3
940	933.6720608383386	74.3893093004578	23.3	2020-03-26	3
941	1033.392520285823	83.11084909631825	25.0	2020-03-26	3
942	1028.3676487773193	75.56825565524619	26.7	2020-03-26	3
943	973.5057171606744	75.83549905904526	27.2	2020-03-26	3
944	825.3992801143092	67.02315437114306	27.8	2020-03-26	3
945	605.9153518203414	57.890113224419665	28.3	2020-03-26	3
946	390.4755155527203	47.36902454584869	28.3	2020-03-26	3
947	176.2982685156482	36.17773229024	27.8	2020-03-26	3
948	5.503101481106194	26.98125651506901	26.7	2020-03-26	3
949	13.713888788295701	16.33352697926551	15.6	2020-03-27	3
950	195.1827148241376	25.851158699774214	16.1	2020-03-27	3
951	396.0159265287813	39.63987015135335	19.4	2020-03-27	3
952	763.0257383103655	62.51263699632169	21.7	2020-03-27	3
953	842.1162881924067	69.37949762980494	23.3	2020-03-27	3
954	934.2823632772353	75.57279256783016	25.6	2020-03-27	3
955	328.24252638448075	44.06100007636837	26.1	2020-03-27	3
956	595.1056305391902	57.81496583838533	26.7	2020-03-27	3
957	157.7555757917109	35.57108265153627	26.7	2020-03-27	3
958	203.65650787820047	38.15223365224276	26.7	2020-03-27	3
959	211.65659128854534	37.76641790877574	26.7	2020-03-27	3
960	99.97301024009586	30.243880131192167	25.6	2020-03-27	3
961	5.503101481106194	24.67493016444401	24.4	2020-03-27	3
962	8.947698892234087	16.08960633546457	15.6	2020-03-28	3
963	33.01860888663717	17.4067349263569	15.6	2020-03-28	3
964	107.31047888157079	20.871888510659925	15.0	2020-03-28	3
965	177.01643097558258	25.78610668852449	16.1	2020-03-28	3
966	137.57753702765487	24.22806219315375	16.7	2020-03-28	3
967	307.6158526154211	33.153722983064704	16.7	2020-03-28	3
968	388.356849926343	39.638503626239995	17.8	2020-03-28	3
969	452.9931930206894	43.62965022057753	19.4	2020-03-28	3
970	195.7791671228414	31.609266482528444	20.6	2020-03-28	3
971	615.7488593898395	58.17115539514139	21.1	2020-03-28	3
972	403.09194720758376	44.36710359935854	21.7	2020-03-28	3
973	189.90973872366368	32.09161156017745	21.7	2020-03-28	3
974	6.42028506129056	20.98653321327149	20.6	2020-03-28	3
975	18.79957590958056	14.882931654793358	13.9	2020-03-29	3
976	246.9860591097799	28.51361129417534	15.6	2020-03-29	3
977	509.2360987139624	42.6409926549482	17.2	2020-03-29	3
978	735.2685357588591	58.227962790866236	18.9	2020-03-29	3
979	913.9561461012316	68.88558609305302	20.0	2020-03-29	3
980	1018.4813054583939	76.82995981541671	21.1	2020-03-29	3
981	1006.8945181376496	76.65666354235469	22.8	2020-03-29	3
982	993.2986186592028	75.83439786293724	23.9	2020-03-29	3
983	842.3635405130354	67.45212881123612	24.4	2020-03-29	3
984	625.7139014051065	62.67110067385963	25.0	2020-03-29	3
985	406.7168744890805	46.65501337143029	24.4	2020-03-29	3
986	182.0445575571615	33.70406572032081	24.4	2020-03-29	3
987	6.42028506129056	23.643407503132977	23.3	2020-03-29	3
988	15.85601087155596	16.92902800995939	16.1	2020-03-30	3
989	91.34617309805483	21.76357537243367	17.2	2020-03-30	3
990	336.36700953088086	36.291561710514884	18.3	2020-03-30	3
991	616.7309903164736	54.68068600050537	20.0	2020-03-30	3
992	875.4536491163174	70.9294591802818	21.7	2020-03-30	3
993	1031.9922605301529	79.2692615376787	22.8	2020-03-30	3
994	1000.8959547923795	83.55893334377319	23.3	2020-03-30	3
995	954.7971995715402	72.100837789406	24.4	2020-03-30	3
996	525.6954191606576	49.41925581950521	25.0	2020-03-30	3
997	599.3099539924992	52.20047084817502	25.6	2020-03-30	3
998	75.20905357511799	26.133808642667077	23.3	2020-03-30	3
999	173.0811462851663	29.74698355531212	21.1	2020-03-30	3
1000	11.006202962212388	20.51125285847987	20.0	2020-03-30	3
1001	25.513226400858606	13.445948391394289	12.2	2020-03-31	3
1002	253.19444250874105	25.331855301667463	13.3	2020-03-31	3
1003	486.52247809342333	39.837719807435995	14.4	2020-03-31	3
1004	702.8372797633451	54.058333155520174	15.6	2020-03-31	3
1005	566.0817832999778	40.160477891847904	15.6	2020-03-31	3
1006	218.13766091429204	25.351413360456526	16.1	2020-03-31	3
1007	874.5821754685621	53.79181252349659	16.7	2020-03-31	3
1008	132.99161912673304	19.070080963075767	13.3	2020-03-31	3
1009	121.06823258433627	19.4246947299753	12.8	2020-03-31	3
1010	275.8206413544075	28.321221028421697	13.9	2020-03-31	3
1011	307.8608484314618	31.834376270054904	16.1	2020-03-31	3
1012	164.18191569573395	22.791128821533874	14.4	2020-03-31	3
1013	11.006202962212388	14.5022449754523	13.9	2020-03-31	3
1014	29.900536147729042	10.499316597753204	8.9	2020-04-01	4
1015	240.22144403836174	22.87741236955953	10.6	2020-04-01	4
1016	515.9756643749372	39.77767311648228	12.8	2020-04-01	4
1017	756.6781018008027	55.16274664525421	15.6	2020-04-01	4
1018	936.0917083693489	63.94245621943991	16.1	2020-04-01	4
1019	1019.4612912108505	66.7450235951627	18.3	2020-04-01	4
1020	1059.3960095664165	68.61036255759973	19.4	2020-04-01	4
1021	983.498647746112	62.67086047852981	20.0	2020-04-01	4
1022	805.4930440888646	53.59397108527036	21.1	2020-04-01	4
1023	489.56684481635625	40.34935850347915	20.6	2020-04-01	4
1024	359.71010743006894	35.85562747772069	20.6	2020-04-01	4
1025	118.86851698847707	24.795212301729595	20.0	2020-04-01	4
1026	22.012405924424776	19.89950632197697	18.9	2020-04-01	4
1027	18.343671603687316	14.816433881480043	13.9	2020-04-02	4
1028	44.94199542903392	15.98761583879281	13.9	2020-04-02	4
1029	93.37961533715674	18.640041556280032	14.4	2020-04-02	4
1030	189.34424308457062	23.99767985594176	15.0	2020-04-02	4
1031	185.2710831972419	24.40412240697365	15.6	2020-04-02	4
1032	149.5009235700516	21.368936134062352	13.9	2020-04-02	4
1033	378.2422708538755	33.23148122334186	13.9	2020-04-02	4
1034	250.52950889287652	26.916236401323083	14.4	2020-04-02	4
1035	206.3663055414823	22.955315382381833	14.4	2020-04-02	4
1036	349.99476707372844	26.91895475044598	12.8	2020-04-02	4
1037	176.8848282971634	18.77446691089444	11.1	2020-04-02	4
1038	43.141296430979686	12.706822086956215	10.6	2020-04-02	4
1039	18.343671603687316	10.832921934980808	10.0	2020-04-02	4
1040	40.587768587199015	6.570954114219241	4.4	2020-04-03	4
1041	279.3297560318414	21.304694310656323	6.7	2020-04-03	4
1042	549.067887745897	37.60789267224538	8.9	2020-04-03	4
1043	784.2404356739092	55.800258825245365	11.7	2020-04-03	4
1044	953.4727543246966	62.630779364204585	13.9	2020-04-03	4
1045	1046.631906035843	67.28881986398393	15.0	2020-04-03	4
1046	1060.4692654746232	70.18012230843931	17.2	2020-04-03	4
1047	995.6108278529509	70.45312275408708	17.2	2020-04-03	4
1048	827.6712123550841	59.319647418739386	18.9	2020-04-03	4
1049	639.7856303254551	52.6986295626872	20.0	2020-04-03	4
1050	314.10881123773896	33.941771233435844	20.0	2020-04-03	4
1051	137.93183321398018	26.73595503033832	20.0	2020-04-03	4
1052	31.184241726268436	20.493786918724382	18.9	2020-04-03	4
1053	37.62456837677363	10.312458786390177	8.3	2020-04-04	4
1054	264.7417315824965	25.829810936669546	10.6	2020-04-04	4
1055	537.7303575328098	41.38271441581503	13.9	2020-04-04	4
1056	772.9167660464173	59.06349395224459	15.6	2020-04-04	4
1057	947.8522384619683	69.59861656326481	18.9	2020-04-04	4
1058	1047.414859825419	76.71316592194975	19.4	2020-04-04	4
1059	1058.9290128149057	75.96586845793775	20.6	2020-04-04	4
1060	990.7884536186281	74.60315444079818	22.8	2020-04-04	4
1061	842.0724233066265	69.97709740084764	23.9	2020-04-04	4
1062	630.3675365420592	55.18424523036129	24.4	2020-04-04	4
1063	378.8921809924583	43.264697303640105	23.9	2020-04-04	4
1064	132.26026840014657	30.059654042367306	23.3	2020-04-04	4
1065	23.846773084793508	23.99136404592406	22.8	2020-04-04	4
1066	40.338302608505934	13.857610705314217	11.7	2020-04-05	4
1067	267.51826907048445	27.764980086200723	14.4	2020-04-05	4
1068	539.9837851003265	44.77712032831554	17.8	2020-04-05	4
1069	772.4489135958701	61.91666276238776	20.6	2020-04-05	4
1070	946.7925564924518	72.30283872227643	22.8	2020-04-05	4
1071	1040.0277557124716	80.02889051945316	24.4	2020-04-05	4
1072	1054.1780838294128	83.78324065964522	26.1	2020-04-05	4
1073	983.2921893731992	81.6044575849312	27.8	2020-04-05	4
1074	836.9090678723438	73.66450042385145	28.9	2020-04-05	4
1075	627.0099810054371	62.18307772291534	29.4	2020-04-05	4
1076	377.5484100123527	49.59426794238095	29.4	2020-04-05	4
1077	132.39027971287186	35.98127675971678	28.9	2020-04-05	4
1078	24.763956664977876	29.06565431781054	27.8	2020-04-05	4
1079	43.798964426895914	18.236916320112506	15.6	2020-04-06	4
1080	268.8121724292113	35.58383479606209	19.4	2020-04-06	4
1081	542.5382868609622	53.308601424783234	22.8	2020-04-06	4
1082	777.2845387415491	62.49377084515277	27.2	2020-04-06	4
1083	847.5330621495556	68.76904508919388	29.4	2020-04-06	4
1084	1056.0895609450972	84.57539379057033	30.6	2020-04-06	4
1085	1042.033187712491	84.85907189564068	32.8	2020-04-06	4
1086	996.870921983343	83.74880449747869	32.8	2020-04-06	4
1087	849.7733576259793	75.75393797558849	33.3	2020-04-06	4
1088	642.8789827017913	66.75672686695023	33.9	2020-04-06	4
1089	388.33723812567996	55.13740079419266	33.3	2020-04-06	4
1090	147.92961234535727	40.712442879091846	32.8	2020-04-06	4
1091	23.846773084793508	33.00486411347998	31.7	2020-04-06	4
1092	48.51504934967829	19.569251412812765	17.2	2020-04-07	4
1093	292.6721751999982	34.5078457960588	20.6	2020-04-07	4
1094	563.5939543452657	51.78210801306474	25.0	2020-04-07	4
1095	799.5172873788081	66.24473947944222	27.2	2020-04-07	4
1096	968.3933730947142	78.3933532059439	28.9	2020-04-07	4
1097	1059.1694163575203	82.32495276725444	30.6	2020-04-07	4
1098	1065.8055974986153	84.94672081583029	31.7	2020-04-07	4
1099	990.2572872122997	88.485221882395	32.8	2020-04-07	4
1100	845.0873773335713	81.92187004784171	34.4	2020-04-07	4
1101	636.074504198606	71.3684314545621	35.6	2020-04-07	4
1102	385.8565183547258	54.72063572545574	35.0	2020-04-07	4
1103	132.3831805491062	41.32162521908953	34.4	2020-04-07	4
1104	22.012405924424776	33.97739715359877	32.8	2020-04-07	4
1105	45.76434343505409	19.0389573667061	16.7	2020-04-08	4
1106	277.7932752160493	33.200797213629215	20.0	2020-04-08	4
1107	545.1053490174285	50.9035254429655	25.0	2020-04-08	4
1108	782.5049947966999	64.91393751643007	26.7	2020-04-08	4
1109	956.21119938632	76.07147999052404	28.3	2020-04-08	4
1110	1049.9965235331	84.29883523796414	29.4	2020-04-08	4
1111	1065.113969856081	86.13661984819899	31.7	2020-04-08	4
1112	987.2841302817033	88.81803209696304	33.3	2020-04-08	4
1113	841.289450559405	75.93008935623281	33.9	2020-04-08	4
1114	626.8941174155634	70.4633694902545	34.4	2020-04-08	4
1115	377.19072701106575	53.177738155421636	33.9	2020-04-08	4
1116	131.75594181219026	39.73435295788436	33.3	2020-04-08	4
1117	25.68114024516224	32.98300743407206	31.7	2020-04-08	4
1118	62.402870802043424	19.21759315910991	16.1	2020-04-09	4
1119	320.6734763555568	35.789213381669	19.4	2020-04-09	4
1120	591.6791090260001	52.8597737568718	23.3	2020-04-09	4
1121	824.8879370398347	69.72151549645058	25.6	2020-04-09	4
1122	986.1074973968846	82.85850754361688	28.9	2020-04-09	4
1123	1079.3522567457912	84.52350013150891	30.6	2020-04-09	4
1124	1086.3835957986564	87.7236833686463	32.2	2020-04-09	4
1125	1006.2194389248519	87.85900657796996	32.8	2020-04-09	4
1126	852.4270281802558	74.40751887234322	33.9	2020-04-09	4
1127	628.1095381713774	63.47397499665901	32.8	2020-04-09	4
1128	394.95525634614387	51.14620027196259	32.8	2020-04-09	4
1129	153.12955701755763	39.67814181723897	32.2	2020-04-09	4
1130	15.592120863134218	31.3409409946463	30.6	2020-04-09	4
1131	65.54417096730458	18.509188805339626	15.6	2020-04-10	4
1132	326.9618626697951	35.0106048054366	18.3	2020-04-10	4
1133	597.18092714373	52.22115738929874	21.7	2020-04-10	4
1134	824.8925370022251	68.02176153873435	23.9	2020-04-10	4
1135	995.8073788596497	78.86363585277417	25.6	2020-04-10	4
1136	1078.6044539130498	79.0555196260591	27.8	2020-04-10	4
1137	1090.2227674807725	71.07860096701909	30.0	2020-04-10	4
1138	1013.0051891379436	66.4713356272891	30.0	2020-04-10	4
1139	860.9522937510022	62.310222173295394	30.6	2020-04-10	4
1140	643.0282927514318	57.898940813619475	30.0	2020-04-10	4
1141	384.35873034523235	43.80521331234655	28.3	2020-04-10	4
1142	128.39890119307375	31.763165261771345	26.7	2020-04-10	4
1143	17.426488023502948	25.13907294802164	24.4	2020-04-10	4
1144	51.576495488267014	15.318758332548583	12.8	2020-04-11	4
1145	286.6656048191497	28.622412257448822	15.0	2020-04-11	4
1146	550.8556532798793	44.85353158205213	16.7	2020-04-11	4
1147	777.263673385903	60.039058687628426	19.4	2020-04-11	4
1148	944.1920731872935	70.4668730297153	21.1	2020-04-11	4
1149	1036.0274796333176	77.61492419131184	22.2	2020-04-11	4
1150	1046.4070110813648	77.38053098620354	23.9	2020-04-11	4
1151	974.5843974029351	75.9559289572521	25.0	2020-04-11	4
1152	829.0423954937348	68.11823713531342	26.7	2020-04-11	4
1153	619.8021837107331	56.96828209195318	26.7	2020-04-11	4
1154	372.9343483219992	46.047471516792456	26.1	2020-04-11	4
1155	130.29303322862728	32.25911115567653	25.6	2020-04-11	4
1156	26.598323825346608	26.39068745902156	25.0	2020-04-11	4
1157	52.94760111560301	17.832055480778777	15.0	2020-04-12	4
1158	287.98289892908366	31.863757520596483	17.8	2020-04-12	4
1159	546.2887438554867	47.92012265187876	20.0	2020-04-12	4
1160	713.7696768831437	59.7798600518869	23.3	2020-04-12	4
1161	904.4550633035159	74.49059355593074	25.0	2020-04-12	4
1162	993.024911683251	81.037019371119	26.7	2020-04-12	4
1163	1050.2073794038588	80.76744740418262	28.3	2020-04-12	4
1164	976.0956405631553	81.10929655690354	28.9	2020-04-12	4
1165	827.0856540836933	73.24398989287998	30.0	2020-04-12	4
1166	617.4744531012792	60.15460645709303	30.0	2020-04-12	4
1167	382.21447558195837	49.095102822546366	30.0	2020-04-12	4
1168	145.31489808616016	36.659805941096735	29.4	2020-04-12	4
1169	30.267058146084068	29.882506418886607	28.3	2020-04-12	4
1170	51.00151613625213	18.20662260017685	15.6	2020-04-13	4
1171	277.5620481870139	32.45485119824264	18.9	2020-04-13	4
1172	541.7112891966312	48.15468271123699	21.7	2020-04-13	4
1173	771.0219886182631	61.55316041785376	23.9	2020-04-13	4
1174	937.8892181759364	71.40218684740827	25.6	2020-04-13	4
1175	1037.95397173545	83.81796818955851	28.3	2020-04-13	4
1176	1046.7729160300255	88.86327002319442	30.0	2020-04-13	4
1177	971.3856555418358	79.62958262419485	31.1	2020-04-13	4
1178	824.0015259875402	74.7827369397428	31.7	2020-04-13	4
1179	615.6484717690779	65.88747605698201	32.2	2020-04-13	4
1180	368.34981875113874	50.602436624122774	32.2	2020-04-13	4
1181	132.0644355674689	37.09658386780612	31.1	2020-04-13	4
1182	26.598323825346608	31.35940648950021	30.0	2020-04-13	4
1183	42.98649578515892	19.299262336863585	17.2	2020-04-14	4
1184	263.8616006412228	32.082296111350225	18.9	2020-04-14	4
1185	452.3972210194121	45.321446378496944	22.2	2020-04-14	4
1186	527.4002934843747	51.50952904864665	23.3	2020-04-14	4
1187	732.2079488253637	68.48257398862296	24.4	2020-04-14	4
1188	635.7302235084968	61.349071489363034	25.6	2020-04-14	4
1189	571.3440523230624	56.65998800132717	26.1	2020-04-14	4
1190	569.3153090096921	55.196981100067774	26.1	2020-04-14	4
1191	605.9670726071577	60.711900312568616	28.3	2020-04-14	4
1192	432.88684556146825	52.054204113094684	28.9	2020-04-14	4
1193	330.8557796805534	44.62233903474938	28.9	2020-04-14	4
1194	129.99938884449273	34.4775993990395	28.3	2020-04-14	4
1195	25.68114024516224	25.65414852966437	24.4	2020-04-14	4
1196	57.68637643705125	17.281961202145546	14.4	2020-04-15	4
1197	292.03843547533825	32.725712874822094	17.8	2020-04-15	4
1198	553.1366717919378	49.586113628601325	20.0	2020-04-15	4
1199	776.3660114231498	61.87907906851986	22.2	2020-04-15	4
1200	941.3956841987933	67.6290895106755	23.9	2020-04-15	4
1201	1026.8313940552443	75.74571279833239	25.6	2020-04-15	4
1202	1038.094269115963	68.13526340952353	27.2	2020-04-15	4
1203	964.1445728729612	69.79023392614988	28.9	2020-04-15	4
1204	821.68831439876	62.547295963777714	29.4	2020-04-15	4
1205	555.1486446706496	49.6113449978687	30.6	2020-04-15	4
1206	357.09161624243427	42.22878228633523	30.0	2020-04-15	4
1207	128.82016414799557	34.0966664637801	28.9	2020-04-15	4
1208	27.515507405530972	27.40754293172876	26.1	2020-04-15	4
1209	60.99852218379186	19.437759045633655	16.1	2020-04-16	4
1210	296.35238583387206	33.45632477389696	20.0	2020-04-16	4
1211	558.407441246413	47.038773027702995	21.1	2020-04-16	4
1212	783.362079349067	61.555793575814036	23.3	2020-04-16	4
1213	945.4073619419	67.92763991127387	25.0	2020-04-16	4
1214	1032.733131130538	75.77570433174743	26.7	2020-04-16	4
1215	1044.6984720066976	83.07871728027929	27.2	2020-04-16	4
1216	970.1091129480221	79.02193970259573	28.3	2020-04-16	4
1217	820.4929305533426	70.83434976230966	28.9	2020-04-16	4
1218	616.224908538775	60.89447104862322	29.4	2020-04-16	4
1219	369.64532078893154	50.18629662384681	29.4	2020-04-16	4
1220	130.2508864854445	36.21013869712853	29.4	2020-04-16	4
1221	28.43269098571534	30.01178994448801	28.3	2020-04-16	4
1222	56.57122473153964	18.625875463281602	15.6	2020-04-17	4
1223	285.7337035037817	34.60348604530564	20.0	2020-04-17	4
1224	545.2339625032041	50.06621411896849	22.2	2020-04-17	4
1225	770.6520707779847	64.69337251239267	24.4	2020-04-17	4
1226	934.8795866869393	76.70473678806044	26.7	2020-04-17	4
1227	1029.496789370267	78.32191266325543	29.4	2020-04-17	4
1228	1038.3069537840229	83.6665473634898	30.6	2020-04-17	4
1229	965.4950215732417	80.43529167367808	32.2	2020-04-17	4
1230	816.7754126611876	76.89287819214458	32.2	2020-04-17	4
1231	610.005115391795	64.69398209769766	32.8	2020-04-17	4
1232	366.65920964434304	52.039485702123656	33.3	2020-04-17	4
1233	131.40663457077227	39.36496119063292	32.8	2020-04-17	4
1234	31.184241726268436	33.293786918724386	31.7	2020-04-17	4
1235	0.9171835801843657	16.144791018916585	16.1	2020-04-18	4
1236	72.88152579917363	21.18544441921795	17.8	2020-04-18	4
1237	319.4441625984675	35.780056494385356	20.6	2020-04-18	4
1238	577.8440025204847	52.76858386700315	23.9	2020-04-18	4
1239	800.6386262692414	66.69920952505935	26.7	2020-04-18	4
1240	956.8424056706152	76.70301450758413	28.9	2020-04-18	4
1241	1039.5412841747261	84.95218536813653	30.6	2020-04-18	4
1242	774.5773938445628	69.52679002286185	31.7	2020-04-18	4
1243	892.7717263705053	75.22470775692062	32.8	2020-04-18	4
